review_id,employee_id,review_date,reviewer_id,performance_score,goals_met_pct,rating_label
13379,2370,2024-12-31,1002,4.7,69.4,Exceptional
13380,2371,2023-12-31,1011,3.4,86.2,Meets Expectations
13381,2371,2024-06-30,1011,3.9,66.0,Exceeds Expectations
13382,2371,2024-12-31,1011,3.7,68.5,Exceeds Expectations
13383,2372,2021-12-31,1027,3.2,81.0,Meets Expectations
13384,2372,2022-06-30,1027,4.5,88.8,Exceptional
13385,2372,2022-12-31,1027,3.3,64.4,Meets Expectations
13386,2372,2023-06-30,1027,3.9,74.7,Exceeds Expectations
13387,2372,2023-12-31,1027,3.5,100.0,Exceeds Expectations
13388,2372,2024-06-30,1027,3.3,72.4,Meets Expectations
13389,2372,2024-12-31,1027,3.7,95.2,Exceeds Expectations
13390,2373,2023-12-31,1025,3.6,100.0,Exceeds Expectations
13391,2373,2024-06-30,1025,4.1,67.9,Exceeds Expectations
13392,2373,2024-12-31,1025,3.8,77.0,Exceeds Expectations
13393,2374,2018-12-31,1033,5.0,100.0,Exceptional
13394,2374,2019-06-30,1033,4.8,100.0,Exceptional
13395,2374,2019-12-31,1033,3.7,74.6,Exceeds Expectations
13396,2374,2020-06-30,1033,3.9,58.1,Exceeds Expectations
13397,2374,2020-12-31,1033,4.8,100.0,Exceptional
13398,2374,2021-06-30,1033,4.2,74.7,Exceeds Expectations
13399,2374,2021-12-31,1033,3.8,86.9,Exceeds Expectations
13400,2374,2022-06-30,1033,2.7,78.7,Meets Expectations
13401,2374,2022-12-31,1033,3.0,62.1,Meets Expectations
13402,2374,2023-06-30,1033,3.8,89.3,Exceeds Expectations
13403,2375,2024-12-31,1017,3.6,85.9,Exceeds Expectations
13404,2376,2017-06-30,1003,3.9,95.8,Exceeds Expectations
13405,2376,2017-12-31,1003,3.4,83.1,Meets Expectations
13406,2376,2018-06-30,1003,3.0,70.9,Meets Expectations
13407,2376,2018-12-31,1003,2.7,97.4,Meets Expectations
13408,2376,2019-06-30,1003,4.2,83.4,Exceeds Expectations
13409,2376,2019-12-31,1003,3.4,91.5,Meets Expectations
13410,2376,2020-06-30,1003,3.4,89.9,Meets Expectations
13411,2376,2020-12-31,1003,2.4,78.3,Below Expectations
13412,2376,2021-06-30,1003,3.3,78.2,Meets Expectations
13413,2376,2021-12-31,1003,3.0,88.1,Meets Expectations
13414,2376,2022-06-30,1003,2.8,73.0,Meets Expectations
13415,2376,2022-12-31,1003,4.2,71.4,Exceeds Expectations
13416,2376,2023-06-30,1003,3.2,96.4,Meets Expectations
13417,2376,2023-12-31,1003,3.6,100.0,Exceeds Expectations
13418,2376,2024-06-30,1003,3.3,94.7,Meets Expectations
13419,2376,2024-12-31,1003,2.5,88.2,Meets Expectations
13420,2377,2024-12-31,1036,3.8,100.0,Exceeds Expectations
13421,2378,2016-06-30,1019,2.3,95.6,Below Expectations
13422,2378,2016-12-31,1019,3.9,63.4,Exceeds Expectations
13423,2378,2017-06-30,1019,2.4,69.0,Below Expectations
13424,2378,2017-12-31,1019,3.8,94.0,Exceeds Expectations
13425,2378,2018-06-30,1019,4.0,64.9,Exceeds Expectations
13426,2378,2018-12-31,1019,3.8,66.3,Exceeds Expectations
13427,2378,2019-06-30,1019,2.2,89.6,Below Expectations
13428,2378,2019-12-31,1019,3.9,62.7,Exceeds Expectations
13429,2378,2020-06-30,1019,3.8,100.0,Exceeds Expectations
13430,2378,2020-12-31,1019,3.9,85.6,Exceeds Expectations
13431,2378,2021-06-30,1019,2.8,74.3,Meets Expectations
13432,2378,2021-12-31,1019,2.8,96.9,Meets Expectations
13433,2378,2022-06-30,1019,4.5,73.8,Exceptional
13434,2378,2022-12-31,1019,3.1,71.5,Meets Expectations
13435,2378,2023-06-30,1019,3.3,93.2,Meets Expectations
13436,2378,2023-12-31,1019,2.7,61.9,Meets Expectations
13437,2378,2024-06-30,1019,3.9,100.0,Exceeds Expectations
13438,2378,2024-12-31,1019,3.3,83.7,Meets Expectations
13439,2379,2018-06-30,1023,3.0,79.5,Meets Expectations
13440,2379,2018-12-31,1023,4.3,86.9,Exceeds Expectations
13441,2379,2019-06-30,1023,3.7,64.3,Exceeds Expectations
13442,2379,2019-12-31,1023,3.5,90.2,Exceeds Expectations
13443,2379,2020-06-30,1023,3.8,91.8,Exceeds Expectations
13444,2379,2020-12-31,1023,2.7,85.6,Meets Expectations
13445,2379,2021-06-30,1023,2.6,78.6,Meets Expectations
13446,2379,2021-12-31,1023,3.2,86.8,Meets Expectations
13447,2379,2022-06-30,1023,3.0,89.2,Meets Expectations
13448,2379,2022-12-31,1023,2.3,84.3,Below Expectations
13449,2379,2023-06-30,1023,3.9,82.0,Exceeds Expectations
13450,2379,2023-12-31,1023,3.9,88.0,Exceeds Expectations
13451,2379,2024-06-30,1023,4.9,72.6,Exceptional
13452,2379,2024-12-31,1023,2.9,74.8,Meets Expectations
13453,2380,2019-06-30,1085,3.1,94.6,Meets Expectations
13454,2380,2019-12-31,1085,3.5,78.5,Exceeds Expectations
13455,2380,2020-06-30,1085,3.5,91.7,Exceeds Expectations
13456,2380,2020-12-31,1085,2.8,73.5,Meets Expectations
13457,2380,2021-06-30,1085,3.7,82.8,Exceeds Expectations
13458,2380,2021-12-31,1085,4.4,79.3,Exceeds Expectations
13459,2380,2022-06-30,1085,2.9,79.8,Meets Expectations
13460,2380,2022-12-31,1085,2.0,82.7,Below Expectations
13461,2380,2023-06-30,1085,3.9,86.5,Exceeds Expectations
13462,2380,2023-12-31,1085,3.6,79.2,Exceeds Expectations
13463,2380,2024-06-30,1085,2.8,86.0,Meets Expectations
13464,2380,2024-12-31,1085,3.5,95.8,Exceeds Expectations
13465,2381,2018-12-31,1033,3.8,93.0,Exceeds Expectations
13466,2381,2019-06-30,1033,3.9,64.7,Exceeds Expectations
13467,2381,2019-12-31,1033,3.7,100.0,Exceeds Expectations
13468,2381,2020-06-30,1033,3.1,64.8,Meets Expectations
13469,2381,2020-12-31,1033,3.0,83.0,Meets Expectations
13470,2381,2021-06-30,1033,3.8,100.0,Exceeds Expectations
13471,2381,2021-12-31,1033,3.6,93.1,Exceeds Expectations
13472,2381,2022-06-30,1033,3.6,90.2,Exceeds Expectations
13473,2381,2022-12-31,1033,4.3,91.1,Exceeds Expectations
13474,2381,2023-06-30,1033,3.5,100.0,Exceeds Expectations
13475,2381,2023-12-31,1033,2.3,87.7,Below Expectations
13476,2381,2024-06-30,1033,4.1,87.1,Exceeds Expectations
13477,2381,2024-12-31,1033,3.1,93.9,Meets Expectations
13478,2382,2023-12-31,1001,3.7,95.4,Exceeds Expectations
13479,2382,2024-06-30,1001,3.8,81.8,Exceeds Expectations
13480,2382,2024-12-31,1001,3.3,76.1,Meets Expectations
13481,2383,2024-06-30,1018,3.7,86.0,Exceeds Expectations
13482,2383,2024-12-31,1018,3.1,92.7,Meets Expectations
13483,2384,2020-12-31,1034,3.3,84.4,Meets Expectations
13484,2384,2021-06-30,1034,2.9,100.0,Meets Expectations
13485,2384,2021-12-31,1034,3.8,89.8,Exceeds Expectations
13486,2384,2022-06-30,1034,2.3,83.1,Below Expectations
13487,2384,2022-12-31,1034,2.6,87.3,Meets Expectations
13488,2384,2023-06-30,1034,3.5,75.7,Exceeds Expectations
13489,2384,2023-12-31,1034,2.6,77.5,Meets Expectations
13490,2384,2024-06-30,1034,3.4,94.7,Meets Expectations
13491,2384,2024-12-31,1034,4.3,84.3,Exceeds Expectations
13492,2385,2019-06-30,1023,4.3,79.2,Exceeds Expectations
13493,2385,2019-12-31,1023,4.6,71.1,Exceptional
13494,2385,2020-06-30,1023,3.2,62.9,Meets Expectations
13495,2385,2020-12-31,1023,4.1,100.0,Exceeds Expectations
13496,2385,2021-06-30,1023,2.2,98.8,Below Expectations
13497,2385,2021-12-31,1023,3.1,53.8,Meets Expectations
13498,2385,2022-06-30,1023,3.8,89.7,Exceeds Expectations
13499,2385,2022-12-31,1023,3.4,92.8,Meets Expectations
13500,2385,2023-06-30,1023,3.3,71.6,Meets Expectations
13501,2385,2023-12-31,1023,4.0,100.0,Exceeds Expectations
13502,2385,2024-06-30,1023,2.9,100.0,Meets Expectations
13503,2385,2024-12-31,1023,3.4,73.1,Meets Expectations
13504,2386,2018-12-31,1014,3.2,99.7,Meets Expectations
13505,2386,2019-06-30,1014,3.7,81.6,Exceeds Expectations
13506,2386,2019-12-31,1014,3.9,77.3,Exceeds Expectations
13507,2386,2020-06-30,1014,4.4,82.6,Exceeds Expectations
13508,2386,2020-12-31,1014,3.6,84.9,Exceeds Expectations
13509,2386,2021-06-30,1014,2.9,87.8,Meets Expectations
13510,2386,2021-12-31,1014,4.2,100.0,Exceeds Expectations
13511,2386,2022-06-30,1014,2.1,56.8,Below Expectations
13512,2386,2022-12-31,1014,3.9,100.0,Exceeds Expectations
13513,2386,2023-06-30,1014,3.1,88.3,Meets Expectations
13514,2386,2023-12-31,1014,2.7,71.0,Meets Expectations
13515,2386,2024-06-30,1014,3.2,80.6,Meets Expectations
13516,2386,2024-12-31,1014,4.6,85.0,Exceptional
13517,2387,2015-12-31,1011,4.4,75.2,Exceeds Expectations
13518,2387,2016-06-30,1011,2.8,88.4,Meets Expectations
13519,2387,2016-12-31,1011,2.8,88.4,Meets Expectations
13520,2387,2017-06-30,1011,2.5,100.0,Meets Expectations
13521,2387,2017-12-31,1011,2.8,71.8,Meets Expectations
13522,2387,2018-06-30,1011,3.5,84.9,Exceeds Expectations
13523,2387,2018-12-31,1011,3.0,88.3,Meets Expectations
13524,2387,2019-06-30,1011,3.6,100.0,Exceeds Expectations
13525,2387,2019-12-31,1011,3.6,73.1,Exceeds Expectations
13526,2387,2020-06-30,1011,3.7,78.4,Exceeds Expectations
13527,2387,2020-12-31,1011,3.4,76.3,Meets Expectations
13528,2387,2021-06-30,1011,3.6,88.5,Exceeds Expectations
13529,2387,2021-12-31,1011,3.2,87.4,Meets Expectations
13530,2388,2017-06-30,1037,4.7,93.8,Exceptional
13531,2388,2017-12-31,1037,2.9,78.3,Meets Expectations
13532,2388,2018-06-30,1037,3.4,87.4,Meets Expectations
13533,2388,2018-12-31,1037,4.0,100.0,Exceeds Expectations
13534,2388,2019-06-30,1037,2.0,78.8,Below Expectations
13535,2388,2019-12-31,1037,3.5,93.7,Exceeds Expectations
13536,2388,2020-06-30,1037,4.1,88.7,Exceeds Expectations
13537,2388,2020-12-31,1037,2.8,58.5,Meets Expectations
13538,2388,2021-06-30,1037,2.6,85.2,Meets Expectations
13539,2388,2021-12-31,1037,3.0,70.1,Meets Expectations
13540,2388,2022-06-30,1037,2.8,93.5,Meets Expectations
13541,2388,2022-12-31,1037,3.2,90.9,Meets Expectations
13542,2388,2023-06-30,1037,2.7,93.5,Meets Expectations
13543,2388,2023-12-31,1037,3.3,91.9,Meets Expectations
13544,2388,2024-06-30,1037,3.9,71.1,Exceeds Expectations
13545,2388,2024-12-31,1037,3.8,65.3,Exceeds Expectations
13546,2389,2019-06-30,1027,2.5,71.2,Meets Expectations
13547,2389,2019-12-31,1027,3.2,77.5,Meets Expectations
13548,2389,2020-06-30,1027,4.2,76.1,Exceeds Expectations
13549,2389,2020-12-31,1027,3.9,76.6,Exceeds Expectations
13550,2389,2021-06-30,1027,2.2,88.3,Below Expectations
13551,2389,2021-12-31,1027,4.0,80.6,Exceeds Expectations
13552,2389,2022-06-30,1027,2.5,70.0,Meets Expectations
13553,2389,2022-12-31,1027,3.0,95.2,Meets Expectations
13554,2389,2023-06-30,1027,3.8,66.2,Exceeds Expectations
13555,2389,2023-12-31,1027,3.1,100.0,Meets Expectations
13556,2389,2024-06-30,1027,2.3,96.3,Below Expectations
13557,2389,2024-12-31,1027,3.1,86.4,Meets Expectations
13558,2390,2021-12-31,1058,2.5,82.4,Meets Expectations
13559,2390,2022-06-30,1058,3.1,79.5,Meets Expectations
13560,2390,2022-12-31,1058,2.7,92.4,Meets Expectations
13561,2390,2023-06-30,1058,4.0,91.8,Exceeds Expectations
13562,2390,2023-12-31,1058,2.8,78.8,Meets Expectations
13563,2390,2024-06-30,1058,3.0,87.9,Meets Expectations
13564,2390,2024-12-31,1058,4.1,99.6,Exceeds Expectations
13565,2391,2022-06-30,1040,2.8,71.4,Meets Expectations
13566,2391,2022-12-31,1040,5.0,66.6,Exceptional
13567,2391,2023-06-30,1040,2.3,73.3,Below Expectations
13568,2391,2023-12-31,1040,3.2,98.2,Meets Expectations
13569,2391,2024-06-30,1040,3.4,82.4,Meets Expectations
13570,2391,2024-12-31,1040,3.3,93.4,Meets Expectations
13571,2392,2015-12-31,1040,3.7,100.0,Exceeds Expectations
13572,2392,2016-06-30,1040,3.3,73.2,Meets Expectations
13573,2392,2016-12-31,1040,3.6,72.1,Exceeds Expectations
13574,2392,2017-06-30,1040,4.0,92.6,Exceeds Expectations
13575,2392,2017-12-31,1040,3.0,86.7,Meets Expectations
13576,2392,2018-06-30,1040,3.6,76.7,Exceeds Expectations
13577,2392,2018-12-31,1040,2.1,99.1,Below Expectations
13578,2392,2019-06-30,1040,3.4,76.5,Meets Expectations
13579,2392,2019-12-31,1040,4.2,88.2,Exceeds Expectations
13580,2392,2020-06-30,1040,1.7,79.4,Below Expectations
13581,2392,2020-12-31,1040,3.5,93.1,Exceeds Expectations
13582,2392,2021-06-30,1040,3.6,65.8,Exceeds Expectations
13583,2392,2021-12-31,1040,3.2,82.7,Meets Expectations
13584,2392,2022-06-30,1040,2.2,85.0,Below Expectations
13585,2392,2022-12-31,1040,3.1,75.2,Meets Expectations
13586,2392,2023-06-30,1040,2.5,93.2,Meets Expectations
13587,2392,2023-12-31,1040,4.1,91.4,Exceeds Expectations
13588,2392,2024-06-30,1040,2.0,92.3,Below Expectations
13589,2392,2024-12-31,1040,3.9,92.2,Exceeds Expectations
13590,2393,2019-06-30,1036,2.0,100.0,Below Expectations
13591,2393,2019-12-31,1036,2.7,78.9,Meets Expectations
13592,2393,2020-06-30,1036,3.6,100.0,Exceeds Expectations
13593,2393,2020-12-31,1036,3.6,87.5,Exceeds Expectations
13594,2393,2021-06-30,1036,4.1,67.3,Exceeds Expectations
13595,2393,2021-12-31,1036,2.9,74.8,Meets Expectations
13596,2393,2022-06-30,1036,3.0,100.0,Meets Expectations
13597,2393,2022-12-31,1036,2.9,90.8,Meets Expectations
13598,2393,2023-06-30,1036,3.6,84.8,Exceeds Expectations
13599,2393,2023-12-31,1036,3.1,100.0,Meets Expectations
13600,2393,2024-06-30,1036,3.3,100.0,Meets Expectations
13601,2393,2024-12-31,1036,3.5,69.0,Exceeds Expectations
13602,2394,2022-12-31,1033,2.2,73.0,Below Expectations
13603,2394,2023-06-30,1033,1.6,100.0,Below Expectations
13604,2394,2023-12-31,1033,3.6,80.5,Exceeds Expectations
13605,2394,2024-06-30,1033,4.3,66.1,Exceeds Expectations
13606,2394,2024-12-31,1033,4.3,74.8,Exceeds Expectations
13607,2395,2021-06-30,1002,3.2,82.8,Meets Expectations
13608,2395,2021-12-31,1002,2.0,93.5,Below Expectations
13609,2395,2022-06-30,1002,3.9,93.9,Exceeds Expectations
13610,2395,2022-12-31,1002,4.1,84.3,Exceeds Expectations
13611,2395,2023-06-30,1002,2.5,65.2,Meets Expectations
13612,2395,2023-12-31,1002,3.3,71.2,Meets Expectations
13613,2395,2024-06-30,1002,3.6,77.3,Exceeds Expectations
13614,2395,2024-12-31,1002,3.0,91.1,Meets Expectations
13615,2396,2018-12-31,1034,2.8,94.8,Meets Expectations
13616,2396,2019-06-30,1034,3.3,86.3,Meets Expectations
13617,2396,2019-12-31,1034,3.6,74.2,Exceeds Expectations
13618,2396,2020-06-30,1034,3.5,85.1,Exceeds Expectations
13619,2396,2020-12-31,1034,3.1,82.9,Meets Expectations
13620,2396,2021-06-30,1034,3.7,98.5,Exceeds Expectations
13621,2396,2021-12-31,1034,3.6,69.6,Exceeds Expectations
13622,2396,2022-06-30,1034,4.0,92.7,Exceeds Expectations
13623,2396,2022-12-31,1034,4.5,74.3,Exceptional
13624,2396,2023-06-30,1034,3.4,84.1,Meets Expectations
13625,2396,2023-12-31,1034,4.4,83.4,Exceeds Expectations
13626,2396,2024-06-30,1034,1.7,65.0,Below Expectations
13627,2396,2024-12-31,1034,2.4,86.8,Below Expectations
13628,2397,2015-06-30,1058,2.7,78.1,Meets Expectations
13629,2397,2015-12-31,1058,3.2,67.1,Meets Expectations
13630,2397,2016-06-30,1058,4.0,95.1,Exceeds Expectations
13631,2397,2016-12-31,1058,2.6,98.4,Meets Expectations
13632,2397,2017-06-30,1058,2.9,89.8,Meets Expectations
13633,2397,2017-12-31,1058,4.1,75.1,Exceeds Expectations
13634,2397,2018-06-30,1058,4.9,85.6,Exceptional
13635,2397,2018-12-31,1058,3.0,82.5,Meets Expectations
13636,2397,2019-06-30,1058,3.8,80.8,Exceeds Expectations
13637,2397,2019-12-31,1058,3.0,100.0,Meets Expectations
13638,2397,2020-06-30,1058,1.7,98.1,Below Expectations
13639,2397,2020-12-31,1058,3.1,87.7,Meets Expectations
13640,2397,2021-06-30,1058,3.2,74.3,Meets Expectations
13641,2397,2021-12-31,1058,2.7,90.0,Meets Expectations
13642,2397,2022-06-30,1058,3.7,96.1,Exceeds Expectations
13643,2397,2022-12-31,1058,4.7,81.4,Exceptional
13644,2397,2023-06-30,1058,3.3,93.0,Meets Expectations
13645,2397,2023-12-31,1058,3.6,77.6,Exceeds Expectations
13646,2397,2024-06-30,1058,3.4,77.5,Meets Expectations
13647,2397,2024-12-31,1058,4.4,83.4,Exceeds Expectations
13648,2398,2024-06-30,1005,3.2,84.6,Meets Expectations
13649,2398,2024-12-31,1005,3.1,82.2,Meets Expectations
13650,2399,2016-12-31,1014,3.6,60.1,Exceeds Expectations
13651,2399,2017-06-30,1014,4.0,90.7,Exceeds Expectations
13652,2399,2017-12-31,1014,3.4,100.0,Meets Expectations
13653,2399,2018-06-30,1014,1.6,95.5,Below Expectations
13654,2399,2018-12-31,1014,3.2,97.5,Meets Expectations
13655,2399,2019-06-30,1014,3.9,71.8,Exceeds Expectations
13656,2399,2019-12-31,1014,5.0,76.8,Exceptional
13657,2399,2020-06-30,1014,2.9,68.6,Meets Expectations
13658,2399,2020-12-31,1014,3.5,83.1,Exceeds Expectations
13659,2399,2021-06-30,1014,3.6,75.2,Exceeds Expectations
13660,2399,2021-12-31,1014,3.2,85.7,Meets Expectations
13661,2399,2022-06-30,1014,2.9,76.2,Meets Expectations
13662,2399,2022-12-31,1014,3.8,75.3,Exceeds Expectations
13663,2399,2023-06-30,1014,3.2,90.9,Meets Expectations
13664,2399,2023-12-31,1014,4.1,80.9,Exceeds Expectations
13665,2399,2024-06-30,1014,3.0,79.9,Meets Expectations
13666,2399,2024-12-31,1014,2.6,87.5,Meets Expectations
13667,2400,2020-06-30,1007,3.6,80.9,Exceeds Expectations
13668,2400,2020-12-31,1007,2.6,91.4,Meets Expectations
13669,2400,2021-06-30,1007,2.0,86.5,Below Expectations
13670,2400,2021-12-31,1007,4.7,100.0,Exceptional
13671,2400,2022-06-30,1007,3.7,85.9,Exceeds Expectations
13672,2400,2022-12-31,1007,2.7,89.4,Meets Expectations
13673,2400,2023-06-30,1007,2.0,100.0,Below Expectations
13674,2400,2023-12-31,1007,3.8,87.2,Exceeds Expectations
13675,2400,2024-06-30,1007,4.4,86.5,Exceeds Expectations
13676,2400,2024-12-31,1007,3.4,100.0,Meets Expectations
13677,2401,2024-12-31,1003,3.3,90.9,Meets Expectations
13678,2402,2015-12-31,1018,3.0,84.5,Meets Expectations
13679,2402,2016-06-30,1018,3.2,91.3,Meets Expectations
13680,2402,2016-12-31,1018,4.0,86.9,Exceeds Expectations
13681,2402,2017-06-30,1018,3.7,93.0,Exceeds Expectations
13682,2402,2017-12-31,1018,2.8,100.0,Meets Expectations
13683,2402,2018-06-30,1018,3.8,100.0,Exceeds Expectations
13684,2402,2018-12-31,1018,4.3,100.0,Exceeds Expectations
13685,2402,2019-06-30,1018,4.1,86.6,Exceeds Expectations
13686,2402,2019-12-31,1018,4.4,85.0,Exceeds Expectations
13687,2402,2020-06-30,1018,3.9,86.5,Exceeds Expectations
13688,2402,2020-12-31,1018,3.8,88.7,Exceeds Expectations
13689,2402,2021-06-30,1018,3.5,74.5,Exceeds Expectations
13690,2402,2021-12-31,1018,3.0,93.8,Meets Expectations
13691,2402,2022-06-30,1018,3.1,97.0,Meets Expectations
13692,2402,2022-12-31,1018,2.8,93.0,Meets Expectations
13693,2402,2023-06-30,1018,3.0,79.5,Meets Expectations
13694,2402,2023-12-31,1018,3.1,100.0,Meets Expectations
13695,2402,2024-06-30,1018,2.8,100.0,Meets Expectations
13696,2402,2024-12-31,1018,3.2,78.8,Meets Expectations
13697,2403,2024-12-31,1039,4.4,100.0,Exceeds Expectations
13698,2404,2020-06-30,1013,3.6,74.2,Exceeds Expectations
13699,2404,2020-12-31,1013,3.8,83.8,Exceeds Expectations
13700,2404,2021-06-30,1013,4.4,81.5,Exceeds Expectations
13701,2404,2021-12-31,1013,3.9,100.0,Exceeds Expectations
13702,2404,2022-06-30,1013,3.3,92.7,Meets Expectations
13703,2404,2022-12-31,1013,3.7,85.3,Exceeds Expectations
13704,2404,2023-06-30,1013,3.4,92.5,Meets Expectations
13705,2404,2023-12-31,1013,2.7,85.0,Meets Expectations
13706,2404,2024-06-30,1013,2.4,82.0,Below Expectations
13707,2404,2024-12-31,1013,2.5,89.7,Meets Expectations
13708,2405,2015-12-31,1039,1.3,63.8,Unsatisfactory
13709,2405,2016-06-30,1039,2.6,93.0,Meets Expectations
13710,2405,2016-12-31,1039,3.4,79.1,Meets Expectations
13711,2405,2017-06-30,1039,2.9,81.6,Meets Expectations
13712,2405,2017-12-31,1039,3.5,81.2,Exceeds Expectations
13713,2405,2018-06-30,1039,3.4,100.0,Meets Expectations
13714,2405,2018-12-31,1039,2.4,85.6,Below Expectations
13715,2405,2019-06-30,1039,3.5,97.4,Exceeds Expectations
13716,2405,2019-12-31,1039,1.8,98.8,Below Expectations
13717,2405,2020-06-30,1039,5.0,95.1,Exceptional
13718,2405,2020-12-31,1039,3.0,60.1,Meets Expectations
13719,2405,2021-06-30,1039,2.8,87.1,Meets Expectations
13720,2405,2021-12-31,1039,3.8,81.6,Exceeds Expectations
13721,2405,2022-06-30,1039,4.2,95.2,Exceeds Expectations
13722,2405,2022-12-31,1039,2.1,90.7,Below Expectations
13723,2405,2023-06-30,1039,3.3,82.8,Meets Expectations
13724,2405,2023-12-31,1039,3.8,100.0,Exceeds Expectations
13725,2405,2024-06-30,1039,3.4,74.2,Meets Expectations
13726,2405,2024-12-31,1039,3.2,71.0,Meets Expectations
13727,2406,2022-06-30,1020,3.7,75.5,Exceeds Expectations
13728,2406,2022-12-31,1020,3.3,75.9,Meets Expectations
13729,2406,2023-06-30,1020,4.0,100.0,Exceeds Expectations
13730,2406,2023-12-31,1020,1.8,93.9,Below Expectations
13731,2406,2024-06-30,1020,3.5,100.0,Exceeds Expectations
13732,2406,2024-12-31,1020,2.2,89.7,Below Expectations
13733,2407,2018-06-30,1013,2.9,85.3,Meets Expectations
13734,2407,2018-12-31,1013,2.0,82.9,Below Expectations
13735,2407,2019-06-30,1013,3.4,90.2,Meets Expectations
13736,2407,2019-12-31,1013,2.8,65.9,Meets Expectations
13737,2407,2020-06-30,1013,4.2,100.0,Exceeds Expectations
13738,2407,2020-12-31,1013,3.5,72.7,Exceeds Expectations
13739,2407,2021-06-30,1013,2.7,58.8,Meets Expectations
13740,2407,2021-12-31,1013,4.2,73.9,Exceeds Expectations
13741,2407,2022-06-30,1013,3.5,86.1,Exceeds Expectations
13742,2407,2022-12-31,1013,3.4,91.4,Meets Expectations
13743,2407,2023-06-30,1013,3.5,91.4,Exceeds Expectations
13744,2407,2023-12-31,1013,4.9,87.2,Exceptional
13745,2407,2024-06-30,1013,3.1,67.8,Meets Expectations
13746,2407,2024-12-31,1013,4.1,83.5,Exceeds Expectations
13747,2408,2023-12-31,1007,2.6,98.1,Meets Expectations
13748,2408,2024-06-30,1007,2.8,58.4,Meets Expectations
13749,2409,2022-12-31,1014,3.4,98.8,Meets Expectations
13750,2409,2023-06-30,1014,3.9,88.5,Exceeds Expectations
13751,2409,2023-12-31,1014,4.3,65.2,Exceeds Expectations
13752,2409,2024-06-30,1014,3.9,88.8,Exceeds Expectations
13753,2409,2024-12-31,1014,3.0,75.5,Meets Expectations
13754,2410,2020-06-30,1055,2.8,100.0,Meets Expectations
13755,2410,2020-12-31,1055,3.6,100.0,Exceeds Expectations
13756,2410,2021-06-30,1055,4.2,93.6,Exceeds Expectations
13757,2410,2021-12-31,1055,4.5,100.0,Exceptional
13758,2410,2022-06-30,1055,4.9,96.8,Exceptional
13759,2410,2022-12-31,1055,3.7,79.4,Exceeds Expectations
13760,2410,2023-06-30,1055,3.5,90.9,Exceeds Expectations
13761,2410,2023-12-31,1055,2.6,77.4,Meets Expectations
13762,2410,2024-06-30,1055,4.5,100.0,Exceptional
13763,2410,2024-12-31,1055,3.8,67.7,Exceeds Expectations
13764,2411,2020-06-30,1001,4.2,84.2,Exceeds Expectations
13765,2411,2020-12-31,1001,4.0,88.2,Exceeds Expectations
13766,2412,2021-06-30,1039,3.1,66.7,Meets Expectations
13767,2412,2021-12-31,1039,4.0,87.6,Exceeds Expectations
13768,2412,2022-06-30,1039,1.9,100.0,Below Expectations
13769,2412,2022-12-31,1039,3.9,94.2,Exceeds Expectations
13770,2412,2023-06-30,1039,2.8,85.6,Meets Expectations
13771,2412,2023-12-31,1039,2.4,99.4,Below Expectations
13772,2412,2024-06-30,1039,2.8,85.6,Meets Expectations
13773,2413,2019-06-30,1073,5.0,100.0,Exceptional
13774,2413,2019-12-31,1073,3.6,92.2,Exceeds Expectations
13775,2413,2020-06-30,1073,3.0,59.3,Meets Expectations
13776,2413,2020-12-31,1073,4.4,63.3,Exceeds Expectations
13777,2413,2021-06-30,1073,3.8,63.6,Exceeds Expectations
13778,2413,2021-12-31,1073,4.8,73.5,Exceptional
13779,2413,2022-06-30,1073,2.5,79.5,Meets Expectations
13780,2414,2021-12-31,1040,3.1,82.0,Meets Expectations
13781,2414,2022-06-30,1040,3.2,84.9,Meets Expectations
13782,2414,2022-12-31,1040,3.6,88.9,Exceeds Expectations
13783,2414,2023-06-30,1040,3.6,100.0,Exceeds Expectations
13784,2414,2023-12-31,1040,4.4,88.4,Exceeds Expectations
13785,2414,2024-06-30,1040,3.4,81.6,Meets Expectations
13786,2414,2024-12-31,1040,2.9,73.4,Meets Expectations
13787,2415,2019-06-30,1025,4.2,82.5,Exceeds Expectations
13788,2415,2019-12-31,1025,3.1,79.6,Meets Expectations
13789,2415,2020-06-30,1025,2.7,92.6,Meets Expectations
13790,2415,2020-12-31,1025,3.6,93.9,Exceeds Expectations
13791,2415,2021-06-30,1025,4.1,96.0,Exceeds Expectations
13792,2415,2021-12-31,1025,3.8,70.3,Exceeds Expectations
13793,2415,2022-06-30,1025,2.3,49.7,Below Expectations
13794,2415,2022-12-31,1025,2.8,82.5,Meets Expectations
13795,2415,2023-06-30,1025,2.6,81.3,Meets Expectations
13796,2415,2023-12-31,1025,3.3,79.0,Meets Expectations
13797,2415,2024-06-30,1025,3.6,83.1,Exceeds Expectations
13798,2415,2024-12-31,1025,4.1,80.4,Exceeds Expectations
13799,2416,2016-12-31,1013,1.8,99.4,Below Expectations
13800,2416,2017-06-30,1013,3.2,70.5,Meets Expectations
13801,2416,2017-12-31,1013,2.7,89.5,Meets Expectations
13802,2416,2018-06-30,1013,4.2,71.8,Exceeds Expectations
13803,2416,2018-12-31,1013,4.5,82.1,Exceptional
13804,2416,2019-06-30,1013,4.3,100.0,Exceeds Expectations
13805,2416,2019-12-31,1013,5.0,83.6,Exceptional
